content_id,content,subject,sentiment_value,sentiment_word,text_seg
SQ3qlt74HuX0JFvG,可能如果不是庞大，es早引进了，导航也不会是山寨的，斯巴鲁出口给中国所有车型和国外比都是严重简配，不得不说庞大这心机婊啊    ,配置,0,,可能 如果 不是 庞大 ， es 早 引进 了 ， 导航 也 不会 是 山寨 的 ， 斯巴鲁 出口 给 中国 所有 车型 和 国外 比 都 是 严重 简配 ， 不得不 说 庞大 这 心机 婊 啊        
G6jlaIht3b8HgCez,怎么升级的？泉州4s说他们也没搞过，这蓝牙连上后用百度地图，动不动就没声音了，尤其一接电话，蓝牙就不播报了，手机也没声音，路走到一半很懵逼，后来都不敢用蓝牙了，现在这么个屏幕几乎没用了#%#“……”,舒适性,0,,怎么 升级 的 ？ 泉州 4s 说 他们 也 没 搞 过 ， 这 蓝牙 连上 后 用 百度 地图 ， 动不动 就 没 声音 了 ， 尤其 一 接电话 ， 蓝牙 就 不 播报 了 ， 手机 也 没 声音 ， 路 走 到 一半 很 懵 逼 ， 后来 都 不敢 用 蓝牙 了 ， 现在 这么 个 屏幕 几乎 没用 了 #%# “ … … ”
0DTmudX3eOaKyopt,但问题是小改款的优惠好像是没有老款的大，这样算下来就有两三万的差价了诶。。    ,价格,0,,但 问题 是 小 改款 的 优惠 好像 是 没有 老款 的 大 ， 这样 算下来 就 有 两三万 的 差价 了 诶 。 。        
EzAnwXTYMIpZ2sPl,你应该加装一个中控彩屏,配置,0,,你 应该 加装 一个 中控 彩屏
M74o01C8JlzkPLHx,后来又得去改些配置，比如电动尾门的。   ,配置,0,,后来 又 得 去 改些 配置 ， 比如 电动 尾门 的 。      
y6Nl1DwAHzWUc7B3,好像是在导航状态下，导航声音发声时调音量，就可以单独调整导航音量。,配置,0,,好像 是 在 导航 状态 下 ， 导航 声音 发声 时调 音量 ， 就 可以 单独 调整 导航 音量 。
samAVwGro5bj9X0y,你会发现和网上的相差不大，但价格会很大……,价格,0,,你 会 发现 和 网上 的 相差 不 大 ， 但 价格 会 很大 … …
sh7UFByejJM5iZDQ,中控软件更新后可以与苹果手机连接，使用也比较稳定。,配置,0,,中控 软件 更新 后 可以 与 苹果 手机 连接 ， 使用 也 比较稳定 。
FiKpc4LbIdvDSlo9,我16款2.0L， 120KM稳定行使的转速2500左右，加速会上到3000-3500,动力,0,,我 16 款 2.0 L ，   120KM 稳定 行使 的 转速 2500 左右 ， 加速 会上 到 3000 - 3500
9JMkLf1B5SHwObUu,目前5000公里刚首保 北京环路上下班中重度堵车状态下 小熊油耗 加油5次以上的平均值 11.4左右 高速120-160的话8左右,油耗,0,,目前 5000 公里 刚首保   北京 环路 上下班 中重度 堵车 状态 下   小熊 油耗   加油 5 次 以上 的 平均值   11.4 左右   高速 120 - 160 的话 8 左右
M30eKmpZ5twfvOj7,2．5森林人，油耗低，空间大，全时四驱。,空间,1,,2 ． 5 森林人 ， 油耗 低 ， 空间 大 ， 全时 四驱 。
M30eKmpZ5twfvOj7,2．5森林人，油耗低，空间大，全时四驱。,油耗,1,,2 ． 5 森林人 ， 油耗 低 ， 空间 大 ， 全时 四驱 。
rRVmXoSHp5qL8BWe,我也是合肥，同样烧机油，已更换模特8100 0W-30，目前一切正常，油耗小幅上升到9,油耗,0,,我 也 是 合肥 ， 同样 烧 机油 ， 已 更换 模特 8100   0W - 30 ， 目前 一切正常 ， 油耗 小幅 上升 到 9
DgQxCGYWoINf5dyP,苹果六可以蓝牙链接放歌啊，就是接电话的时候有时候对方听不见我声音，后来发现要用方向盘的接听按键，不要习惯性地滑手机,操控,0,,苹果 六 可以 蓝牙 链接 放歌 啊 ， 就是 接电话 的 时候 有时候 对方 听不见 我 声音 ， 后来 发现 要 用 方向盘 的 接听 按键 ， 不要 习惯性 地 滑 手机
SVHZT4lCOoixsj5I,我是豪华导航，我觉得它前脸好看，但是后面时尚好看，豪导后面没有尾翼像被剃了光头一样，具体看个人喜欢。还有要注意2.0中间的小屏幕没有xmode显示，胎压数值，驱动力实时分配的参数，不够科技感,配置,0,,我 是 豪华 导航 ， 我 觉得 它 前 脸 好看 ， 但是 后面 时尚 好看 ， 豪导 后面 没有 尾翼 像 被 剃 了 光头 一样 ， 具体 看 个人 喜欢 。 还有 要 注意 2.0 中间 的 小 屏幕 没有 xmode 显示 ， 胎压 数值 ， 驱动力 实时 分配 的 参数 ， 不够 科技 感
cXngdIy4MVuBwPR8,价格透明，商家众多，X东，X虎上查。,价格,0,,价格 透明 ， 商家 众多 ， X 东 ， X 虎 上查 。
2mN4PVKXiUz8yRML,不好意思，我要的是中控多功能彩屏    ,配置,0,,不好意思 ， 我要 的 是 中控 多功能 彩屏        
igUaCAdRImxPvu4Q,欧系这个范围太大了，越运动的车子底盘越硬感觉越低级，约豪华的车子底盘越有韧性也会偏软相对有种高级感。所谓的厚重感，的确和悬挂的反馈韧性以及行程有关。但是仅仅是替换悬挂却没有好的调教的话，可能也很难达到楼主想要的感觉。主要考虑行驶质感的话，雷克萨斯绝对是个升级选择。   ,操控,0,,欧系 这个 范围 太大 了 ， 越 运动 的 车子 底盘 越硬 感觉 越 低级 ， 约 豪华 的 车子 底盘 越有 韧性 也 会 偏软 相对 有种 高级 感 。 所谓 的 厚重感 ， 的确 和 悬挂 的 反馈 韧性 以及 行程 有关 。 但是 仅仅 是 替换 悬挂 却 没有 好 的 调教 的话 ， 可能 也 很 难 达到 楼主 想要 的 感觉 。 主要 考虑 行驶 质感 的话 ， 雷克萨斯 绝对 是 个 升级 选择 。      
CzkO6tDHunQyRXUj,空调的就那么回事，哪都行,舒适性,0,,空调 的 就 那么回事 ， 哪 都行
RBgfYJqQaMdhkomx,2.0也烧机油的？不是说很少的吗？怕怕！,动力,0,,2.0 也 烧 机油 的 ？ 不是 说 很少 的 吗 ？ 怕怕 ！
xoybiU5mP8qCrz9F,价格真不贵，但车况决定价格,价格,0,,价格 真不贵 ， 但 车况 决定 价格
QHNdZD43Flv5O7b9,我是14款的2.0，高速走的少，目前还没烧机油，就是害怕烧机油才没办法选的2.0   ,动力,0,,我 是 14 款 的 2.0 ， 高速 走 的 少 ， 目前 还 没烧 机油 ， 就是 害怕 烧 机油 才 没 办法 选 的 2.0      
WKv3X2AwhniOo9ze,说是29号到的车，价格28万多，一分优惠也没有。导航和16款一模一样。    ,价格,0,,说 是 29 号 到 的 车 ， 价格 28 万多 ， 一分 优惠 也 没有 。 导航 和 16 款 一模一样 。        
7xrwfCYPbEOhXiFj,可以考虑装一对小拉杆。我前几天装了对改善行驶厚实感挺有帮助，效果明显确实有了点德系车底盘的味道。,操控,0,,可以 考虑 装 一对 小 拉杆 。 我前 几天 装 了 对 改善 行驶 厚实 感挺 有 帮助 ， 效果 明显 确实 有 了 点德系车 底盘 的 味道 。
zj38FltnOphINeA0,然而q5能去的地方，傲虎都能去，傲虎能去的，q5不一定。q5贴地上1是轮胎好，2是方向盘不敏感，3是减震器拉伸力度小。    ,操控,0,,然而 q5 能 去 的 地方 ， 傲虎 都 能 去 ， 傲虎能 去 的 ， q5 不 一定 。 q5 贴 地上 1 是 轮胎 好 ， 2 是 方向盘 不 敏感 ， 3 是 减震器 拉伸 力度 小 。        
RLvxhYQ0N56V3t7o,通常你觉得价格靠谱的车子，车况一定不靠谱。不是斗狠，是善意提醒。    ,价格,0,,通常 你 觉得 价格 靠 谱 的 车子 ， 车况 一定 不靠 谱 。 不是 斗狠 ， 是 善意 提醒 。        
n89bFWt1AYMop2R5,应该没几个是这个油耗吧！2.0的大哥，别洗刷小弟了    ,油耗,0,,应该 没 几个 是 这个 油耗 吧 ！ 2.0 的 大哥 ， 别 洗刷 小弟 了        
5qknCa9IFGZx3TWX,蝎子是倍耐力的啊，你找倍耐力蝎子应该就能找到，我是之前网上看到的，胎花不错，然后去轮胎店买的，价钱没啥大区别    ,价格,0,,蝎子 是 倍 耐力 的 啊 ， 你 找 倍 耐力 蝎子 应该 就 能 找到 ， 我 是 之前 网上 看到 的 ， 胎花 不错 ， 然后 去 轮胎 店 买 的 ， 价钱 没 啥 大 区别        
5qknCa9IFGZx3TWX,蝎子是倍耐力的啊，你找倍耐力蝎子应该就能找到，我是之前网上看到的，胎花不错，然后去轮胎店买的，价钱没啥大区别    ,舒适性,0,,蝎子 是 倍 耐力 的 啊 ， 你 找 倍 耐力 蝎子 应该 就 能 找到 ， 我 是 之前 网上 看到 的 ， 胎花 不错 ， 然后 去 轮胎 店 买 的 ， 价钱 没 啥 大 区别        
gyr4KUY0phz1LxTA,我一般点火后等待15秒左右就起步，低速开出地库或单位蓝灯就灭了，然后正常行驶。水平对置发动机怠速时就是会间隙性的微抖，绝对正品。转速指针波动是空调运行和关闭引起的，正常。,动力,0,,我 一般 点火 后 等待 15 秒左右 就 起步 ， 低速 开出 地库 或 单位 蓝灯 就 灭 了 ， 然后 正常 行驶 。 水平 对置 发动机 怠速时 就是 会 间隙 性 的 微抖 ， 绝对 正品 。 转速 指针 波动 是 空调 运行 和 关闭 引起 的 ， 正常 。
9pCf64MenyV2OxhB,平时长途市区各占一半，很少载人，9.8油耗,油耗,0,,平时 长途 市区 各 占 一半 ， 很少 载人 ， 9.8 油耗
E5UKcv7mh4wyRjOz,有几个油耗A，B里程油耗和总油耗，你调调看，总油耗为准,油耗,0,,有 几个 油耗 A ， B 里程 油耗 和 总 油耗 ， 你 调调 看 ， 总 油耗 为准
UsqrbRHOkyAi0ca8,我车从一开始就有这样的嗡嗡声音了。。后来看论坛，可能是轴承的问题。。但是还没有动过。。4s 店铺也查过。。好像也没说什么。。等你的更新,舒适性,0,,我车 从 一 开始 就 有 这样 的 嗡嗡 声音 了 。 。 后来 看 论坛 ， 可能 是 轴承 的 问题 。 。 但是 还 没有 动过 。 。 4s   店铺 也 查过 。 。 好像 也 没 说 什么 。 。 等 你 的 更新
JEwc41V2CeUst68m,换了中缸一样烧机油。我已经向法院起诉了。晚些时候会发帖。输赢都无所谓，但是官司必须要打！,动力,0,,换 了 中 缸 一样 烧 机油 。 我 已经 向 法院 起诉 了 。 晚些时候 会 发帖 。 输赢 都 无所谓 ， 但是 官司 必须 要 打 ！
3wjICmVEoBPdzbk6,某东的曼牌或博世都不错。但你这个气味换滤芯是没法解决的，需要清洗蒸发器。,舒适性,0,,某东 的 曼牌 或 博世 都 不错 。 但 你 这个 气味 换 滤芯 是 没法 解决 的 ， 需要 清洗 蒸发器 。
7KVJ1aHhiuFM3Ejl,本人车也会嗡嗡嗡的响，这个时候拉个手刹再松一下声音会消除。不知道是轴承还是后轮毂刹回位不行,舒适性,0,,本人 车 也 会 嗡嗡 嗡 的 响 ， 这个 时候 拉个 手刹 再松 一下 声音 会 消除 。 不 知道 是 轴承 还是 后 轮毂 刹回位 不行
PWqjzgAJif0c64bn,什么蓝灯？ 等红灯时怠速不会关闭或开启空调啊！    ,舒适性,0,,什么 蓝灯 ？   等 红灯 时怠速 不会 关闭 或 开启 空调 啊 ！        
cLu4mHAWhtl7oTFK,2.0时尚，1500多公里，表显平均油耗也是6.8。4S提出来去加了250元92#第二次加了200。跑了940多公里还剩三格油，主要是城际快速路和二级路多，市区拥堵跑得少。,油耗,0,,2.0 时尚 ， 1500 多公里 ， 表显 平均 油耗 也 是 6.8 。 4S 提出 来 去 加 了 250 元 92 # 第二次 加 了 200 。 跑 了 940 多公里 还 剩 三格 油 ， 主要 是 城际 快速路 和 二级 路多 ， 市区 拥堵 跑 得 少 。
0a2DkuQ3xXrKWzcI,4S这个价格不贵。自己买自己装可能会便宜4.5百吧！,价格,0,,4S 这个 价格 不 贵 。 自己 买 自己 装 可能 会 便宜 4.5 百吧 ！
xGhFtiH462gs7dfZ,垃圾导航贴什么膜，赶紧用坏换掉！,配置,-1,,垃圾 导航 贴 什么 膜 ， 赶紧 用 坏 换掉 ！
zuRi5e2gwNQIVOqd,有几个灯不点燃发动机是不会灭的吗？    ,动力,0,,有 几个 灯 不 点燃 发动机 是 不会 灭 的 吗 ？        
ghRyiEMvY6mcnk5T,空调滤换，不一定能解决问题，，，，洗洗得    ,舒适性,0,,空调 滤换 ， 不 一定 能 解决问题 ， ， ， ， 洗洗 得        
TgjcKtfLMr4ousWX,买了2.5的，不知道2.0的油耗。感觉一般都是小排量的省油点    ,油耗,0,,买 了 2.5 的 ， 不 知道 2.0 的 油耗 。 感觉 一般 都 是 小排量 的 省油 点        
70RjHJeWKv2fVAnz,水温蓝灯啊，怠速时空调不关闭的。    ,舒适性,0,,水温 蓝灯 啊 ， 怠速时 空调 不 关闭 的 。        
TsaYKP4hfLQ3o79p,欧蓝德好，变速箱开100万照样新车状态    ,动力,0,,欧蓝德 好 ， 变速箱 开 100 万 照样 新车 状态        
1lqjM9658pLoFIZP,这些年得维修怎么办，配件好找么？原厂价格如何,价格,0,,这些 年 得 维修 怎么办 ， 配件 好找 么 ？ 原厂 价格 如何
mveodPc0ys6I5qCl,一个230匹，一个260匹，油耗都不低,油耗,0,,一个 230 匹 ， 一个 260 匹 ， 油耗 都 不 低
4Ecrpslz63kgHv91,发动机不一样，变速箱不一样，四驱系统不一样。提速推背强，是个模糊的概念，需要数据支撑，6秒和8秒的零百意味着巨大的差距。se有原生的后桥限滑差速，高速攻弯的能力也远在普通2.5t之上。,动力,0,,发动机 不 一样 ， 变速箱 不 一样 ， 四驱 系统 不 一样 。 提速 推背 强 ， 是 个 模糊 的 概念 ， 需要 数据 支撑 ， 6 秒 和 8 秒 的 零百 意味着 巨大 的 差距 。 se 有 原生 的 后 桥限滑 差速 ， 高速 攻弯 的 能力 也 远 在 普通 2.5 t 之上 。
wRQb38qzSjanLD6N,踩油门感觉没力气的，之前轻松140，现在使劲踩才120，噪音大的不得了，会不会是机油的问题的    ,舒适性,-1,,踩油门 感觉 没 力气 的 ， 之前 轻松 140 ， 现在 使劲 踩 才 120 ， 噪音 大 的 不得了 ， 会 不会 是 机油 的 问题 的        
0kUBmKInGCoZ92cQ,踩油门感觉没力气的，之前轻松140，现在使劲踩才120，噪音大的不得了，不知会不会是机油的问题    ,舒适性,-1,,踩油门 感觉 没 力气 的 ， 之前 轻松 140 ， 现在 使劲 踩 才 120 ， 噪音 大 的 不得了 ， 不知 会 不会 是 机油 的 问题        
zUmHyCrZnopldkWK,我原本只是回应一句：森林人操控好是因为轴距短结果好像被带偏了。话说轴距短的SUV多了去了   ,操控,0,,我 原本 只是 回应 一句 ： 森林人 操控 好 是因为 轴距 短 结果 好像 被 带 偏 了 。 话 说 轴距 短 的 SUV 多 了 去 了      
Y3JaOzkoKBnp24NC,最多也是换发动机 换车难    ,动力,0,,最多 也 是 换 发动机   换车 难        
R7Kjp5ZObMIfX6Pu,我轴承坏过，是有节奏的嗡嗡，随着速度增加，嗡嗡也不断增加，轻微的震动也不断增加，不会出现加速困难的现象,动力,-1,,我 轴承 坏过 ， 是 有 节奏 的 嗡嗡 ， 随着 速度 增加 ， 嗡嗡 也 不断 增加 ， 轻微 的 震动 也 不断 增加 ， 不会 出现 加速 困难 的 现象
HkidZ78DuQBNtWgP,哪方面高？车船税？油耗？    ,油耗,0,,哪 方面 高 ？ 车船税 ？ 油耗 ？        
phfPatD3uQcn1MW4,换了以后能否支持原车方向盘快捷键？还有原车的倒车影像？    ,操控,0,,换 了 以后 能否 支持 原车 方向盘 快捷键 ？ 还有 原车 的 倒车 影像 ？        
HmnkMFBIDL46KpbG,油耗不是这样算的。把油箱跑干一点。然后在加完油后。B表清零。在吧油箱跑到和上次差不多的时候。看里程除以上次加油的钱就是每公里几毛了,油耗,0,,油耗 不是 这样 算 的 。 把 油箱 跑 干 一点 。 然后 在 加完 油后 。 B 表 清零 。 在 吧 油箱 跑 到 和 上次 差不多 的 时候 。 看 里程 除以 上次 加油 的 钱 就是 每 公里 几毛 了
g6SKAvlIWhx4ZF20,这种二手车就怕修，一旦零件寿命到了，修起来价格不是一点点,价格,0,,这种 二手车 就 怕 修 ， 一旦 零件 寿命 到 了 ， 修 起来 价格 不是 一点点
URoGiHAukQ9C7ZIY,我今天高速700公里，2.5的油耗基本保持5.5-5.8，,油耗,0,,我 今天 高速 700 公里 ， 2.5 的 油耗 基本 保持 5.5 - 5.8 ，
WeuqbtlEgoa3KprP,没有你们说的那么垃圾吧？我对音乐没有什么追求，能听就行，基本市区就是听广播，导航基本不用，所以原车的就够了,配置,0,,没有 你们 说 的 那么 垃圾 吧 ？ 我 对 音乐 没有 什么 追求 ， 能 听 就 行 ， 基本 市区 就是 听 广播 ， 导航 基本 不用 ， 所以 原车 的 就 够 了
HOx2VJkNUtM0Djhs,10000公里以后，油耗自动清零，重新算。你这油耗是10000公里以后的平均油耗了。,油耗,0,,10000 公里 以后 ， 油耗 自动 清零 ， 重新 算 。 你 这 油耗 是 10000 公里 以后 的 平均 油耗 了 。
n2NeI0FsjoJQL5aH,正常出行很够用，爬坡，急加速很不行,动力,-1,,正常 出行 很 够用 ， 爬坡 ， 急 加速 很 不行
21o7GFWkgfaVs0jd,4万公里换的，按说明书来，厂家编的，不是4s张口说的，换就换吧。 的确很清澈，但这只是肉眼看的。机油都知道要换，是清洗作用，这变速箱油都用了4万公里了。,动力,0,,4 万公里 换 的 ， 按 说明书 来 ， 厂家 编 的 ， 不是 4s 张口 说 的 ， 换 就 换 吧 。   的确 很 清澈 ， 但 这 只是 肉眼 看 的 。 机油 都 知道 要换 ， 是 清洗 作用 ， 这 变速箱 油 都 用 了 4 万公里 了 。
A1d0YTQryfi6g4IK,够用，没问题。 但有钱就2.5，极端情况下，有更好的动力储备，比如突然来一车要撞你，你需要最短的时间内加速避让...,动力,0,,够用 ， 没 问题 。   但 有钱 就 2.5 ， 极端 情况 下 ， 有 更好 的 动力 储备 ， 比如 突然 来 一车 要 撞 你 ， 你 需要 最短 的 时间 内 加速 避让 ...
LJn9y4oiHKYdIAm2,4S变速箱加前后差一共1300搞定。路况好6万，经常跑烂路4万。    ,动力,0,,4S 变速箱 加 前后 差 一共 1300 搞定 。 路况 好 6 万 ， 经常 跑 烂 路 4 万 。        
T3gUZo2uxmhWFryM,我的也是这样，总要顿一下，可能是车身高的原因吧？,外观,0,,我 的 也 是 这样 ， 总要 顿 一下 ， 可能 是 车身 高 的 原因 吧 ？
fPDAZC6pl4wcsxLi,音量难道不可以调？我也是用蓝牙接电话，不觉得声音有多大呀？问题是接电话的时候音量是可以调节的。,舒适性,0,,音量 难道 不 可以 调 ？ 我 也 是 用 蓝牙 接电话 ， 不 觉得 声音 有 多 大 呀 ？ 问题 是 接电话 的 时候 音量 是 可以 调节 的 。
PwxG53yRT7B9vJ6r,我跑工地，不放心，所以4万就换了，换下来的变速箱油有点发黄，新的是青柠那种颜色。后差螺丝上一小堆铁屑，油也是棕色，前叉油颜色挺亮的。四驱crv的手册上写着后差是2万公里就要换油呢。,动力,0,,我 跑 工地 ， 不 放心 ， 所以 4 万 就 换 了 ， 换下来 的 变速箱 油 有点 发黄 ， 新 的 是 青柠 那种 颜色 。 后差 螺丝 上 一小堆 铁屑 ， 油 也 是 棕色 ， 前叉 油 颜色 挺亮 的 。 四驱 crv 的 手册 上 写 着 后 差 是 2 万公里 就要 换油 呢 。
TI9CRLp3GPKmc0zD,赣州4S变速箱加齿轮油2500    ,动力,0,,赣州 4S 变速箱 加 齿轮油 2500        
rKOmsl4vyXEb8tuT,变速箱油6-8万公里换,动力,0,,变速箱 油 6 - 8 万公里 换
x7ShaD8PBjCtM6YN,我的开了一年15000KM，开空调时也有这种感觉，顿挫感明显且刹车变软，不好控制，正在苦脑当中，楼主解决了麻烦告知一声。,舒适性,0,,我 的 开 了 一年 15000KM ， 开 空调 时 也 有 这种 感觉 ， 顿挫 感 明显 且 刹车 变软 ， 不好 控制 ， 正在 苦脑 当中 ， 楼主 解决 了 麻烦 告知 一声 。
ZO130MTc9YwFWl4I,好的 那就去换一个 普利司通原厂轮胎 国内对应型号没有,舒适性,0,,好 的   那 就 去 换 一个   普利司通 原厂 轮胎   国内 对应 型号 没有
KyaZMTqdS0kuvPnI,一万公里四个轮胎全都有小裂口,舒适性,-1,,一万公里 四个 轮胎 全都 有 小 裂口
zEb4IMTFeQ27Bifp,不是就在中间小屏幕上么？方向盘左后那个设置格式啊功能排列啥的,操控,0,,不是 就 在 中间 小 屏幕 上 么 ？ 方向盘 左 后 那个 设置 格式 啊 功能 排列 啥 的
mTQgAKO1PhJHvN8k,年份有点长，价格有点虚 不是泡水或事故 那就值！,价格,0,,年份 有点 长 ， 价格 有点 虚   不是 泡水 或 事故   那 就 值 ！
Q8YFUy67jh9pitNK,发动机声音大得不得了，人多真不好意思启动。以为柴油机,动力,0,,发动机 声音 大得 不得了 ， 人多真 不好意思 启动 。 以为 柴油机
fpGWs7RoP8BbIT63,你这个是怎么测出来？我目前跑了2800多，油耗9.4,油耗,0,,你 这个 是 怎么 测 出来 ？ 我 目前 跑 了 2800 多 ， 油耗 9.4
0p1WNhXv8zoK2cHP,貌似山东的优惠不去江苏    ,价格,0,,貌似 山东 的 优惠 不去 江苏        
rb3RNLYVqlia2f07,我的声音还很大，直接忽略,舒适性,-1,,我 的 声音 还 很大 ， 直接 忽略
AoukFipdHxZyNlQJ,说的很对，合资SUV周围已经买的很多了，再跟风觉得这钱花的没多大意思。宝马奔驰路上太多太多，视觉疲劳了，唯有小众车才能让人眼前一亮，当然要质量性能品牌都不错的小众才行。    ,动力,0,,说 的 很 对 ， 合资 SUV 周围 已经 买 的 很多 了 ， 再 跟风 觉得 这钱花 的 没多大 意思 。 宝马 奔驰 路上 太多太多 ， 视觉 疲劳 了 ， 唯有 小众车 才能 让 人 眼前一亮 ， 当然 要 质量 性能 品牌 都 不错 的 小众 才 行 。        
jqVrZOXHexc1JDwN,担心什么，大众车烧机油那么严重，还不是那么多人买，别人怎么就不担心？,动力,0,,担心 什么 ， 大众 车烧 机油 那么 严重 ， 还 不是 那么 多人 买 ， 别人 怎么 就 不 担心 ？
1D0yWko25M6incFC,2.0时尚，1700多，没有这种声音。,舒适性,0,,2.0 时尚 ， 1700 多 ， 没有 这种 声音 。
0ypmMSTJU2qs8aek,别的车不是水平对置啊…不过保时捷是不是也这样我不清楚！这个太贵开不起也没开过…    ,动力,0,,别的 车 不是 水平 对置 啊 … 不过 保时捷 是不是 也 这样 我 不 清楚 ！ 这个 太贵 开不起 也 没 开过 …        
yAh3ai2mUfLbt5Hu,仪表盘右边小圆柱，导航屏上面的小屏，平均油耗，续航里程，瞬时油耗等等，循环显示的。,配置,0,,仪表盘 右边 小 圆柱 ， 导航 屏 上面 的 小屏 ， 平均 油耗 ， 续航 里程 ， 瞬时 油耗 等等 ， 循环 显示 的 。
yAh3ai2mUfLbt5Hu,仪表盘右边小圆柱，导航屏上面的小屏，平均油耗，续航里程，瞬时油耗等等，循环显示的。,油耗,0,,仪表盘 右边 小 圆柱 ， 导航 屏 上面 的 小屏 ， 平均 油耗 ， 续航 里程 ， 瞬时 油耗 等等 ， 循环 显示 的 。
7yApzfHgWjt4DNTJ,一个字骚，楼主发动机不是官方的能变更。？,动力,0,,一个 字骚 ， 楼主 发动机 不是 官方 的 能 变更 。 ？
UQLmxFSRTWIgv74r,你是在义乌时代买的吗 我问他们这个价格 非要我报出你名字才给看   怎么办。。,价格,0,,你 是 在 义乌 时代 买 的 吗   我 问 他们 这个 价格   非要 我 报出 你 名字 才 给 看       怎么办 。 。
fg5tCJLXhs1zP7BO,2.5尊贵导航eyesight版，29.98万,配置,0,,2.5 尊贵 导航 eyesight 版 ， 29.98 万
n4XTzLSwR0W2ofiJ,内饰毫无变化，还是原来的配方还是熟悉的味道    ,内饰,0,,内饰 毫无 变化 ， 还是 原来 的 配方 还是 熟悉 的 味道        
E9T328bNnZvlcaYR,谢谢分享。这机油消耗水平典型的13款FB吧 综合看下来火花塞10w换也行，前差可以6w，后差可以8w多，变速箱油可以8w-9w。,动力,0,,谢谢 分享 。 这 机油 消耗 水平 典型 的 13 款 FB 吧   综合 看 下来 火花塞 10w 换 也 行 ， 前差 可以 6w ， 后差 可以 8w 多 ， 变速箱 油 可以 8w - 9w 。
sHn5oTJ9PgRFSweM,我是12款运动版，2.5L，FB25自吸发动机，有同款的吗？我加92油，你们加几号油啊？,动力,0,,我 是 12 款 运动版 ， 2.5 L ， FB25 自吸 发动机 ， 有 同款 的 吗 ？ 我加 92 油 ， 你们 加 几号 油 啊 ？
5uarzAJvB063Io29,我在等2025年的换代森林人 ，对于外观，只希望尾灯别变太多，超喜欢现款的尾灯，方方正正很硬气，总觉得一长溜的尾灯有点点娘,外观,0,,我 在 等 2025 年 的 换代 森林人   ， 对于 外观 ， 只 希望 尾灯 别变 太多 ， 超 喜欢 现款 的 尾灯 ， 方方正正 很 硬气 ， 总 觉得 一长 溜 的 尾灯 有 点点 娘
P8rqm1x3LliZzWEt,新森cvt也能做到这个油耗。保养也是一方面。,油耗,0,,新森 cvt 也 能 做到 这个 油耗 。 保养 也 是 一方面 。
VWioq2alDvwErxpn,根据楼主的描述，这种轮胎短期内城市路况使用没什么问题，如果要跑高速就建议换掉,舒适性,0,,根据 楼主 的 描述 ， 这种 轮胎 短期内 城市 路况 使用 没什么 问题 ， 如果 要 跑 高速 就 建议 换掉
eOkAUmVg3NIFBDjC,得拿大鼻孔去对比 油耗也不会占优,油耗,0,,得 拿 大 鼻孔 去 对比   油耗 也 不会 占优
vRu8NUbq0OxFTCEt,楼主，请问你那里新款车价可以减一万吗？,价格,0,,楼主 ， 请问 你 那里 新款 车价 可以 减 一万 吗 ？
uPtSQjZ5efCnHly4,我开人家的CRV  XRV怎么都没听见这种声音,舒适性,0,,我开 人家 的 CRV     XRV 怎么 都 没 听见 这种 声音
ZBv1mysOdwo89SY5,我是刚好碰到新车发布 所以那经理说就发布后的两小时有优惠一万的活动 现在我就不知道了 付了点意向金 不过考虑到后期维护保养的费用 我想打退堂鼓了    ,价格,0,,我 是 刚好 碰到 新车 发布   所以 那 经理 说 就 发布 后 的 两 小时 有 优惠 一万 的 活动   现在 我 就 不 知道 了   付 了 点 意向 金   不过 考虑 到 后期 维护 保养 的 费用   我 想 打退堂鼓 了        
2n6lwIEWhDSJzrPf,变速箱油用循环机换的话 什么品牌都可以，用非原厂变速箱油更换的话用量一定要多，最低13L吧，换得彻底，以免两种油液混合提前变质。    ,动力,0,,变速箱 油用 循环 机换 的话   什么 品牌 都 可以 ， 用非 原厂 变速箱 油 更换 的话 用量 一定 要 多 ， 最低 13L 吧 ， 换得 彻底 ， 以免 两种 油液 混合 提前 变质 。        
w1uz2GcvC9UqYQFS,值得等吗？斯巴鲁十年了 都价格咬得死    ,价格,0,,值得 等 吗 ？ 斯巴鲁 十年 了   都 价格 咬 得 死        
BQilro4KdIxz58PA,JEEP指南者的话就2.4 9AT可以选，1.5 双离合就算了，动力总成就是菲亚特菲翔那套动力一样，而且就戴克公司的品质，小毛病多，油耗高，动力弱，就剩一个外形了。,油耗,0,,JEEP 指南 者 的话 就 2.4   9AT 可以 选 ， 1.5   双 离合 就算 了 ， 动力 总成 就是 菲亚特 菲翔 那套 动力 一样 ， 而且 就 戴克 公司 的 品质 ， 小毛病 多 ， 油耗 高 ， 动力 弱 ， 就 剩 一个 外形 了 。
85outGOHlsk6MIYi,提高配柯迪亚克哪那都比它强，买情怀是要付出代价的，,价格,0,,提高 配柯迪 亚克 哪 那 都 比 它 强 ， 买 情怀 是 要 付出代价 的 ，
3X1JnEvDqzMAWmFZ,挺划算的，我坐标广州，新款一点优惠都没有，送点东西而已，可以提裸车。    ,价格,0,,挺 划算 的 ， 我 坐标 广州 ， 新款 一点 优惠 都 没有 ， 送点 东西 而已 ， 可以 提裸车 。        
